source,answer,source_file
PUMaC 2010 Power #2.4a,2009,PUMaC_2010_Power_Solutions.pdf
PUMaC 2010 Power #2.4b,1006,PUMaC_2010_Power_Solutions.pdf
PUMaC 2010 Power #2.5,\text{at most } 0 \text{ edges},PUMaC_2010_Power_Solutions.pdf
PUMaC 2010 Power #3.1,K_4,PUMaC_2010_Power_Solutions.pdf
PUMaC 2010 Power #3.3,n \text{ disjoint loops},PUMaC_2010_Power_Solutions.pdf
PUMaC 2010 Power #4.1a,\text{Yes},PUMaC_2010_Power_Solutions.pdf
PUMaC 2010 Power #4.1b,\text{Yes},PUMaC_2010_Power_Solutions.pdf
PUMaC 2010 Power #4.1c,\text{Yes},PUMaC_2010_Power_Solutions.pdf
PUMaC 2010 Power #4.1d,\text{No},PUMaC_2010_Power_Solutions.pdf
PUMaC 2010 Power #4.1e,\text{Yes},PUMaC_2010_Power_Solutions.pdf
PUMaC 2010 Power #5.4,3,PUMaC_2010_Power_Solutions.pdf
PUMaC 2010 Power #5.6,\text{No},PUMaC_2010_Power_Solutions.pdf
PUMaC 2010 Power #6.1,\text{Problem},PUMaC_2010_Power_Solutions.pdf
PUMaC 2010 Team #1 Across,43,PUMaC_2010_Team_Solutions.pdf
PUMaC 2010 Team #4 Across,40,PUMaC_2010_Team_Solutions.pdf
PUMaC 2010 Team #5 Across,23,PUMaC_2010_Team_Solutions.pdf
PUMaC 2010 Team #6 Across,429,PUMaC_2010_Team_Solutions.pdf
PUMaC 2010 Team #8 Across,7172,PUMaC_2010_Team_Solutions.pdf
PUMaC 2010 Team #10 Across,42,PUMaC_2010_Team_Solutions.pdf
PUMaC 2010 Team #11 Across,189,PUMaC_2010_Team_Solutions.pdf
PUMaC 2010 Team #1 Down,42857,PUMaC_2010_Team_Solutions.pdf
PUMaC 2010 Team #2 Down,33,PUMaC_2010_Team_Solutions.pdf
PUMaC 2010 Team #3 Down,24,PUMaC_2010_Team_Solutions.pdf
PUMaC 2010 Team #4 Down,499849,PUMaC_2010_Team_Solutions.pdf
PUMaC 2010 Team #7 Down,421,PUMaC_2010_Team_Solutions.pdf
PUMaC 2010 Team #9 Down,196,PUMaC_2010_Team_Solutions.pdf
PUMaC 2011 Algebra A #1,64,PUMaC_2011_Algebra_A_Solutions.pdf
PUMaC 2011 Algebra A #2,370,PUMaC_2011_Algebra_A_Solutions.pdf
PUMaC 2011 Algebra A #3,67,PUMaC_2011_Algebra_A_Solutions.pdf
PUMaC 2011 Algebra A #4,1,PUMaC_2011_Algebra_A_Solutions.pdf
PUMaC 2011 Algebra A #5,2,PUMaC_2011_Algebra_A_Solutions.pdf
PUMaC 2011 Algebra A #6,40086,PUMaC_2011_Algebra_A_Solutions.pdf
PUMaC 2011 Algebra A #7,2,PUMaC_2011_Algebra_A_Solutions.pdf
PUMaC 2011 Algebra A #8,15,PUMaC_2011_Algebra_A_Solutions.pdf
PUMaC 2011 Algebra B #1,4,PUMaC_2011_Algebra_B_Solutions.pdf
PUMaC 2011 Algebra B #2,1054,PUMaC_2011_Algebra_B_Solutions.pdf
PUMaC 2011 Algebra B #3,2,PUMaC_2011_Algebra_B_Solutions.pdf
PUMaC 2011 Algebra B #4,4,PUMaC_2011_Algebra_B_Solutions.pdf
PUMaC 2011 Algebra B #5,64,PUMaC_2011_Algebra_B_Solutions.pdf
PUMaC 2011 Algebra B #6,67,PUMaC_2011_Algebra_B_Solutions.pdf
PUMaC 2011 Algebra B #7,40086,PUMaC_2011_Algebra_B_Solutions.pdf
PUMaC 2011 Algebra B #8,2,PUMaC_2011_Algebra_B_Solutions.pdf
PUMaC 2011 Combinatorics A #1,27,PUMaC_2011_Combinatorics_A_Solutions.pdf
PUMaC 2011 Combinatorics A #2,328,PUMaC_2011_Combinatorics_A_Solutions.pdf
PUMaC 2011 Combinatorics A #3,35,PUMaC_2011_Combinatorics_A_Solutions.pdf
PUMaC 2011 Combinatorics A #4,12,PUMaC_2011_Combinatorics_A_Solutions.pdf
PUMaC 2011 Combinatorics A #5,5399,PUMaC_2011_Combinatorics_A_Solutions.pdf
PUMaC 2011 Combinatorics A #6,60,PUMaC_2011_Combinatorics_A_Solutions.pdf
PUMaC 2011 Combinatorics A #7,6,PUMaC_2011_Combinatorics_A_Solutions.pdf
PUMaC 2011 Combinatorics A #8,192,PUMaC_2011_Combinatorics_A_Solutions.pdf
PUMaC 2011 Combinatorics B #1,72,PUMaC_2011_Combinatorics_B_Solutions.pdf
PUMaC 2011 Combinatorics B #2,27,PUMaC_2011_Combinatorics_B_Solutions.pdf
PUMaC 2011 Combinatorics B #3,328,PUMaC_2011_Combinatorics_B_Solutions.pdf
PUMaC 2011 Combinatorics B #4,33,PUMaC_2011_Combinatorics_B_Solutions.pdf
PUMaC 2011 Combinatorics B #5,35,PUMaC_2011_Combinatorics_B_Solutions.pdf
PUMaC 2011 Combinatorics B #6,12,PUMaC_2011_Combinatorics_B_Solutions.pdf
PUMaC 2011 Combinatorics B #7,60,PUMaC_2011_Combinatorics_B_Solutions.pdf
PUMaC 2011 Combinatorics B #8,6,PUMaC_2011_Combinatorics_B_Solutions.pdf
PUMaC 2011 Geometry A #1,250,PUMaC_2011_Geometry_A_Solutions.pdf
PUMaC 2011 Geometry A #2,45,PUMaC_2011_Geometry_A_Solutions.pdf
PUMaC 2011 Geometry A #3,25°,PUMaC_2011_Geometry_A_Solutions.pdf
PUMaC 2011 Geometry A #4,6,PUMaC_2011_Geometry_A_Solutions.pdf
PUMaC 2011 Geometry A #5,23,PUMaC_2011_Geometry_A_Solutions.pdf
PUMaC 2011 Geometry A #6,17,PUMaC_2011_Geometry_A_Solutions.pdf
PUMaC 2011 Geometry A #7,87,PUMaC_2011_Geometry_A_Solutions.pdf
PUMaC 2011 Geometry A #8,3,PUMaC_2011_Geometry_A_Solutions.pdf
PUMaC 2011 Geometry B #1,50°,PUMaC_2011_Geometry_B_Solutions.pdf
PUMaC 2011 Geometry B #2,250,PUMaC_2011_Geometry_B_Solutions.pdf
PUMaC 2011 Geometry B #3,3,PUMaC_2011_Geometry_B_Solutions.pdf
PUMaC 2011 Geometry B #4,c = 60,PUMaC_2011_Geometry_B_Solutions.pdf
PUMaC 2011 Geometry B #5,43,PUMaC_2011_Geometry_B_Solutions.pdf
PUMaC 2011 Geometry B #6,45,PUMaC_2011_Geometry_B_Solutions.pdf
PUMaC 2011 Geometry B #7,23,PUMaC_2011_Geometry_B_Solutions.pdf
PUMaC 2011 Geometry B #8,17,PUMaC_2011_Geometry_B_Solutions.pdf
PUMaC 2011 NumberTheory A #1,648,PUMaC_2011_NumberTheory_A_Solutions.pdf
PUMaC 2011 NumberTheory A #2,972,PUMaC_2011_NumberTheory_A_Solutions.pdf
PUMaC 2011 NumberTheory A #3,3,PUMaC_2011_NumberTheory_A_Solutions.pdf
PUMaC 2011 NumberTheory A #4,15,PUMaC_2011_NumberTheory_A_Solutions.pdf
PUMaC 2011 NumberTheory A #5,36,PUMaC_2011_NumberTheory_A_Solutions.pdf
PUMaC 2011 NumberTheory A #6,91,PUMaC_2011_NumberTheory_A_Solutions.pdf
PUMaC 2011 NumberTheory A #7,34,PUMaC_2011_NumberTheory_A_Solutions.pdf
PUMaC 2011 NumberTheory A #8,103,PUMaC_2011_NumberTheory_A_Solutions.pdf
PUMaC 2011 NumberTheory B #1,31,PUMaC_2011_NumberTheory_B_Solutions.pdf
PUMaC 2011 NumberTheory B #2,4,PUMaC_2011_NumberTheory_B_Solutions.pdf
PUMaC 2011 NumberTheory B #3,648,PUMaC_2011_NumberTheory_B_Solutions.pdf
PUMaC 2011 NumberTheory B #4,972,PUMaC_2011_NumberTheory_B_Solutions.pdf
PUMaC 2011 NumberTheory B #5,3,PUMaC_2011_NumberTheory_B_Solutions.pdf
PUMaC 2011 NumberTheory B #6,15,PUMaC_2011_NumberTheory_B_Solutions.pdf
PUMaC 2011 NumberTheory B #7,592,PUMaC_2011_NumberTheory_B_Solutions.pdf
PUMaC 2011 NumberTheory B #8,36,PUMaC_2011_NumberTheory_B_Solutions.pdf
PUMaC 2011 Power #-6,\text{Proven that either none or exactly two points lie in corresponding line segments},PUMaC_2011_Power_Solutions.pdf
PUMaC 2011 Power #-5,\frac{M_1A_1}{M_1A_2} \cdot \frac{M_2A_2}{M_2A_3} \cdot \frac{M_3A_3}{M_3A_4} \cdot \frac{M_4A_4}{M_4A_1} = 1,PUMaC_2011_Power_Solutions.pdf
PUMaC 2011 Power #-4,\text{Proven that medians intersect at one point},PUMaC_2011_Power_Solutions.pdf
PUMaC 2011 Power #-3,\text{Proven that lines are concurrent or all parallel},PUMaC_2011_Power_Solutions.pdf
PUMaC 2011 Power #-2,"D = (7, 8), E = \left(\frac{31}{7}, \frac{38}{7}\right), F = \left(\frac{17}{5}, \frac{22}{5}\right)",PUMaC_2011_Power_Solutions.pdf
PUMaC 2011 Power #-1,y = 4,PUMaC_2011_Power_Solutions.pdf
PUMaC 2011 Power #0,\text{No specific numerical answer given},PUMaC_2011_Power_Solutions.pdf
PUMaC 2011 Power #1a,\text{Proven using Newton's theorem},PUMaC_2011_Power_Solutions.pdf
PUMaC 2011 Power #1b,\frac{A_2B}{A_2C} = \frac{s-c}{s-b} \cdot \left(\frac{A_1B}{A_1C}\right)^2,PUMaC_2011_Power_Solutions.pdf
PUMaC 2011 Power #1c,"\text{Proven that lines AX, BY, CZ are concurrent}",PUMaC_2011_Power_Solutions.pdf
PUMaC 2011 Power #2,\text{Proven that lines are concurrent using Pascal's theorem},PUMaC_2011_Power_Solutions.pdf
PUMaC 2011 Power #3a,\frac{YX}{YZ} : \frac{PX}{PZ} = \frac{Y'X'}{Y'Z'} : \frac{PX'}{PZ'},PUMaC_2011_Power_Solutions.pdf
PUMaC 2011 Power #3b,\text{Proven that points are collinear},PUMaC_2011_Power_Solutions.pdf
PUMaC 2011 Power #4,\text{Proven that triangles are perspective with locus on incircle},PUMaC_2011_Power_Solutions.pdf
PUMaC 2011 Power #5a,\text{Proven using Cevian Nest Theorem},PUMaC_2011_Power_Solutions.pdf
PUMaC 2011 Power #5b,\text{Proven that triangles are perspective},PUMaC_2011_Power_Solutions.pdf
PUMaC 2011 Power #6a,\frac{BA}{BC} : \frac{DA}{DC} = \frac{B'A'}{B'C'} : \frac{D'A'}{D'C'},PUMaC_2011_Power_Solutions.pdf
PUMaC 2011 Power #6b,\text{Proven that I is orthocenter of triangle A'B'C'},PUMaC_2011_Power_Solutions.pdf
PUMaC 2011 Power #7,\text{Proven that B' lies on ST},PUMaC_2011_Power_Solutions.pdf
PUMaC 2011 Power #8,\text{Proven that triangles ABC and TRS are perspective},PUMaC_2011_Power_Solutions.pdf
PUMaC 2011 Power #9,\text{Proven that triangles are perspective with locus tangent to incircle},PUMaC_2011_Power_Solutions.pdf
PUMaC 2011 Team #1 Across,9468,PUMaC_2011_Team_Solutions.pdf
PUMaC 2011 Team #3 Across,2715,PUMaC_2011_Team_Solutions.pdf
PUMaC 2011 Team #8 Across,4512,PUMaC_2011_Team_Solutions.pdf
PUMaC 2011 Team #9 Across,819726543,PUMaC_2011_Team_Solutions.pdf
PUMaC 2011 Team #11 Across,4753,PUMaC_2011_Team_Solutions.pdf
PUMaC 2011 Team #15 Across,32798546l,PUMaC_2011_Team_Solutions.pdf
PUMaC 2011 Team #19 Across,58,PUMaC_2011_Team_Solutions.pdf
PUMaC 2011 Team #20 Across,163927,PUMaC_2011_Team_Solutions.pdf
PUMaC 2011 Team #21 Across,6912,PUMaC_2011_Team_Solutions.pdf
PUMaC 2011 Team #2 Down,864735912,PUMaC_2011_Team_Solutions.pdf
PUMaC 2011 Team #3 Down,2716,PUMaC_2011_Team_Solutions.pdf
PUMaC 2011 Team #4 Down,7825,PUMaC_2011_Team_Solutions.pdf
PUMaC 2011 Team #5 Down,5463,PUMaC_2011_Team_Solutions.pdf
PUMaC 2011 Team #14 Down,8534,PUMaC_2011_Team_Solutions.pdf
PUMaC 2011 Team #16 Down,289,PUMaC_2011_Team_Solutions.pdf
PUMaC 2011 Team #17 Down,493,PUMaC_2011_Team_Solutions.pdf
PUMaC 2012 Algebra A #1,43,PUMaC_2012_Algebra_A_Solutions.pdf
PUMaC 2012 Algebra A #2,1976,PUMaC_2012_Algebra_A_Solutions.pdf
PUMaC 2012 Algebra A #3,21,PUMaC_2012_Algebra_A_Solutions.pdf
PUMaC 2012 Algebra A #4,0,PUMaC_2012_Algebra_A_Solutions.pdf
PUMaC 2012 Algebra A #5,2015,PUMaC_2012_Algebra_A_Solutions.pdf
PUMaC 2012 Algebra A #6,379,PUMaC_2012_Algebra_A_Solutions.pdf
PUMaC 2012 Algebra A #7,2037,PUMaC_2012_Algebra_A_Solutions.pdf
PUMaC 2012 Algebra A #8,1001,PUMaC_2012_Algebra_A_Solutions.pdf
PUMaC 2012 Algebra B #1,1,PUMaC_2012_Algebra_B_Solutions.pdf
PUMaC 2012 Algebra B #2,4,PUMaC_2012_Algebra_B_Solutions.pdf
PUMaC 2012 Algebra B #3,4,PUMaC_2012_Algebra_B_Solutions.pdf
PUMaC 2012 Algebra B #4,1976,PUMaC_2012_Algebra_B_Solutions.pdf
PUMaC 2012 Algebra B #5,1995,PUMaC_2012_Algebra_B_Solutions.pdf
PUMaC 2012 Algebra B #6,21,PUMaC_2012_Algebra_B_Solutions.pdf
PUMaC 2012 Algebra B #7,0,PUMaC_2012_Algebra_B_Solutions.pdf
PUMaC 2012 Algebra B #8,2037,PUMaC_2012_Algebra_B_Solutions.pdf
PUMaC 2012 Combinatorics A #1,97,PUMaC_2012_Combinatorics_A_Solutions.pdf
PUMaC 2012 Combinatorics A #2,72,PUMaC_2012_Combinatorics_A_Solutions.pdf
PUMaC 2012 Combinatorics A #3,7,PUMaC_2012_Combinatorics_A_Solutions.pdf
PUMaC 2012 Combinatorics A #4,3432,PUMaC_2012_Combinatorics_A_Solutions.pdf
PUMaC 2012 Combinatorics A #5,137,PUMaC_2012_Combinatorics_A_Solutions.pdf
PUMaC 2012 Combinatorics A #6,120,PUMaC_2012_Combinatorics_A_Solutions.pdf
PUMaC 2012 Combinatorics A #7,78,PUMaC_2012_Combinatorics_A_Solutions.pdf
PUMaC 2012 Combinatorics A #8,1260,PUMaC_2012_Combinatorics_A_Solutions.pdf
PUMaC 2012 Combinatorics B #1,10,PUMaC_2012_Combinatorics_B_Solutions.pdf
PUMaC 2012 Combinatorics B #2,97,PUMaC_2012_Combinatorics_B_Solutions.pdf
PUMaC 2012 Combinatorics B #3,72,PUMaC_2012_Combinatorics_B_Solutions.pdf
PUMaC 2012 Combinatorics B #4,175,PUMaC_2012_Combinatorics_B_Solutions.pdf
PUMaC 2012 Combinatorics B #5,7,PUMaC_2012_Combinatorics_B_Solutions.pdf
PUMaC 2012 Combinatorics B #6,3432,PUMaC_2012_Combinatorics_B_Solutions.pdf
PUMaC 2012 Combinatorics B #7,137,PUMaC_2012_Combinatorics_B_Solutions.pdf
PUMaC 2012 Combinatorics B #8,78,PUMaC_2012_Combinatorics_B_Solutions.pdf
PUMaC 2012 Finals A #1,n = p - 3,PUMaC_2012_Finals_A_Solutions.pdf
PUMaC 2012 Finals A #2,\frac{1}{a^2+1} + \frac{1}{b^2+1} + \frac{1}{c^2+1} \geq \frac{3}{4},PUMaC_2012_Finals_A_Solutions.pdf
PUMaC 2012 Finals A #3,AD \text{ bisects } \angle PAQ,PUMaC_2012_Finals_A_Solutions.pdf
PUMaC 2012 Finals B #1,\text{There are infinitely many orange primes},PUMaC_2012_Finals_B_Solutions.pdf
PUMaC 2012 Finals B #2,\text{All points in } T \text{ lie on the same line},PUMaC_2012_Finals_B_Solutions.pdf
PUMaC 2012 Finals B #3,"(x,y) = (-2,2), (2,2)",PUMaC_2012_Finals_B_Solutions.pdf
PUMaC 2012 Geometry A #1,22,PUMaC_2012_Geometry_A_Solutions.pdf
PUMaC 2012 Geometry A #2,457,PUMaC_2012_Geometry_A_Solutions.pdf
PUMaC 2012 Geometry A #3,103,PUMaC_2012_Geometry_A_Solutions.pdf
PUMaC 2012 Geometry A #4,21,PUMaC_2012_Geometry_A_Solutions.pdf
PUMaC 2012 Geometry A #5,2,PUMaC_2012_Geometry_A_Solutions.pdf
PUMaC 2012 Geometry A #6,12,PUMaC_2012_Geometry_A_Solutions.pdf
PUMaC 2012 Geometry A #7,541,PUMaC_2012_Geometry_A_Solutions.pdf
PUMaC 2012 Geometry A #8,5101,PUMaC_2012_Geometry_A_Solutions.pdf
PUMaC 2012 Geometry B #1,60,PUMaC_2012_Geometry_B_Solutions.pdf
PUMaC 2012 Geometry B #2,12,PUMaC_2012_Geometry_B_Solutions.pdf
PUMaC 2012 Geometry B #3,9,PUMaC_2012_Geometry_B_Solutions.pdf
PUMaC 2012 Geometry B #4,22,PUMaC_2012_Geometry_B_Solutions.pdf
PUMaC 2012 Geometry B #5,457,PUMaC_2012_Geometry_B_Solutions.pdf
PUMaC 2012 Geometry B #6,21,PUMaC_2012_Geometry_B_Solutions.pdf
PUMaC 2012 Geometry B #7,25,PUMaC_2012_Geometry_B_Solutions.pdf
PUMaC 2012 Geometry B #8,16,PUMaC_2012_Geometry_B_Solutions.pdf
PUMaC 2012 NumberTheory A #1,509,PUMaC_2012_NumberTheory_A_Solutions.pdf
PUMaC 2012 NumberTheory A #2,1,PUMaC_2012_NumberTheory_A_Solutions.pdf
PUMaC 2012 NumberTheory A #3,75,PUMaC_2012_NumberTheory_A_Solutions.pdf
PUMaC 2012 NumberTheory A #4,9,PUMaC_2012_NumberTheory_A_Solutions.pdf
PUMaC 2012 NumberTheory A #5,2008,PUMaC_2012_NumberTheory_A_Solutions.pdf
PUMaC 2012 NumberTheory A #6,2012,PUMaC_2012_NumberTheory_A_Solutions.pdf
PUMaC 2012 NumberTheory A #7,18,PUMaC_2012_NumberTheory_A_Solutions.pdf
PUMaC 2012 NumberTheory A #8,84,PUMaC_2012_NumberTheory_A_Solutions.pdf
PUMaC 2012 NumberTheory B #1,169,PUMaC_2012_NumberTheory_B_Solutions.pdf
PUMaC 2012 NumberTheory B #2,1012,PUMaC_2012_NumberTheory_B_Solutions.pdf
PUMaC 2012 NumberTheory B #3,288,PUMaC_2012_NumberTheory_B_Solutions.pdf
PUMaC 2012 NumberTheory B #4,509,PUMaC_2012_NumberTheory_B_Solutions.pdf
PUMaC 2012 NumberTheory B #5,1,PUMaC_2012_NumberTheory_B_Solutions.pdf
PUMaC 2012 NumberTheory B #6,125,PUMaC_2012_NumberTheory_B_Solutions.pdf
PUMaC 2012 NumberTheory B #7,9,PUMaC_2012_NumberTheory_B_Solutions.pdf
PUMaC 2012 NumberTheory B #8,2012,PUMaC_2012_NumberTheory_B_Solutions.pdf
PUMaC 2012 Team #3,288,PUMaC_2012_Team_Solutions.pdf
PUMaC 2012 Team #5,199,PUMaC_2012_Team_Solutions.pdf
PUMaC 2012 Team #6,411,PUMaC_2012_Team_Solutions.pdf
PUMaC 2012 Team #8,504,PUMaC_2012_Team_Solutions.pdf
PUMaC 2012 Team #9,6556,PUMaC_2012_Team_Solutions.pdf
PUMaC 2012 Team #12,90133,PUMaC_2012_Team_Solutions.pdf
PUMaC 2012 Team #2,18,PUMaC_2012_Team_Solutions.pdf
PUMaC 2012 Team #3,251,PUMaC_2012_Team_Solutions.pdf
PUMaC 2012 Team #5,196,PUMaC_2012_Team_Solutions.pdf
PUMaC 2012 Team #8,501,PUMaC_2012_Team_Solutions.pdf
PUMaC 2012 Team #9,6364,PUMaC_2012_Team_Solutions.pdf
PUMaC 2012 Team #10,532,PUMaC_2012_Team_Solutions.pdf
PUMaC 2012 Team #11,556,PUMaC_2012_Team_Solutions.pdf
PUMaC 2012 Team #13,336,PUMaC_2012_Team_Solutions.pdf
PUMaC 2012 Team #1,92,PUMaC_2012_Team_Solutions.pdf
PUMaC 2012 Team #4,825,PUMaC_2012_Team_Solutions.pdf
PUMaC 2012 Team #7,189,PUMaC_2012_Team_Solutions.pdf
PUMaC 2013 Algebra A #A1,18,PUMaC_2013_Algebra_A_Solutions.pdf
PUMaC 2013 Algebra A #A2,180,PUMaC_2013_Algebra_A_Solutions.pdf
PUMaC 2013 Algebra A #A3,4608,PUMaC_2013_Algebra_A_Solutions.pdf
PUMaC 2013 Algebra A #A4,1344,PUMaC_2013_Algebra_A_Solutions.pdf
PUMaC 2013 Algebra A #A5,27,PUMaC_2013_Algebra_A_Solutions.pdf
PUMaC 2013 Algebra A #A6,5792,PUMaC_2013_Algebra_A_Solutions.pdf
PUMaC 2013 Algebra A #A7,285,PUMaC_2013_Algebra_A_Solutions.pdf
PUMaC 2013 Algebra A #A8,192,PUMaC_2013_Algebra_A_Solutions.pdf
PUMaC 2013 Algebra B #B1,18,PUMaC_2013_Algebra_B_Solutions.pdf
PUMaC 2013 Algebra B #B2,9802,PUMaC_2013_Algebra_B_Solutions.pdf
PUMaC 2013 Algebra B #B3,23,PUMaC_2013_Algebra_B_Solutions.pdf
PUMaC 2013 Algebra B #B4,440,PUMaC_2013_Algebra_B_Solutions.pdf
PUMaC 2013 Algebra B #B5,180,PUMaC_2013_Algebra_B_Solutions.pdf
PUMaC 2013 Algebra B #B6,1344,PUMaC_2013_Algebra_B_Solutions.pdf
PUMaC 2013 Algebra B #B7,285,PUMaC_2013_Algebra_B_Solutions.pdf
PUMaC 2013 Algebra B #B8,43,PUMaC_2013_Algebra_B_Solutions.pdf
PUMaC 2013 Combinatorics A #1,24,PUMaC_2013_Combinatorics_A_Solutions.pdf
PUMaC 2013 Combinatorics A #2,14,PUMaC_2013_Combinatorics_A_Solutions.pdf
PUMaC 2013 Combinatorics A #3,246,PUMaC_2013_Combinatorics_A_Solutions.pdf
PUMaC 2013 Combinatorics A #4,706,PUMaC_2013_Combinatorics_A_Solutions.pdf
PUMaC 2013 Combinatorics A #5,3113,PUMaC_2013_Combinatorics_A_Solutions.pdf
PUMaC 2013 Combinatorics A #6,6006,PUMaC_2013_Combinatorics_A_Solutions.pdf
PUMaC 2013 Combinatorics A #7,21,PUMaC_2013_Combinatorics_A_Solutions.pdf
PUMaC 2013 Combinatorics A #8,4274,PUMaC_2013_Combinatorics_A_Solutions.pdf
PUMaC 2013 Combinatorics B #1,17280,PUMaC_2013_Combinatorics_B_Solutions.pdf
PUMaC 2013 Combinatorics B #2,27,PUMaC_2013_Combinatorics_B_Solutions.pdf
PUMaC 2013 Combinatorics B #3,181,PUMaC_2013_Combinatorics_B_Solutions.pdf
PUMaC 2013 Combinatorics B #4,3113,PUMaC_2013_Combinatorics_B_Solutions.pdf
PUMaC 2013 Combinatorics B #5,6006,PUMaC_2013_Combinatorics_B_Solutions.pdf
PUMaC 2013 Combinatorics B #6,89,PUMaC_2013_Combinatorics_B_Solutions.pdf
PUMaC 2013 Combinatorics B #7,961,PUMaC_2013_Combinatorics_B_Solutions.pdf
PUMaC 2013 Combinatorics B #8,706,PUMaC_2013_Combinatorics_B_Solutions.pdf
PUMaC 2013 Finals B #1,\text{Proof that } a_n > b_n \text{ for all positive integers } n,PUMaC_2013_Finals_B_Solutions.pdf
PUMaC 2013 Finals B #2,"(a,b) = (2,1), (1,1)",PUMaC_2013_Finals_B_Solutions.pdf
PUMaC 2013 Finals B #3,n = 1034,PUMaC_2013_Finals_B_Solutions.pdf
PUMaC 2013 Geometry A #1,15,PUMaC_2013_Geometry_A_Solutions.pdf
PUMaC 2013 Geometry A #2,28 + 3 + 33,PUMaC_2013_Geometry_A_Solutions.pdf
PUMaC 2013 Geometry A #3,21,PUMaC_2013_Geometry_A_Solutions.pdf
PUMaC 2013 Geometry A #4,102,PUMaC_2013_Geometry_A_Solutions.pdf
PUMaC 2013 Geometry A #5,1 + 2,PUMaC_2013_Geometry_A_Solutions.pdf
PUMaC 2013 Geometry A #6,15,PUMaC_2013_Geometry_A_Solutions.pdf
PUMaC 2013 Geometry A #7,6,PUMaC_2013_Geometry_A_Solutions.pdf
PUMaC 2013 Geometry A #8,15,PUMaC_2013_Geometry_A_Solutions.pdf
PUMaC 2013 Geometry B #1,60,PUMaC_2013_Geometry_B_Solutions.pdf
PUMaC 2013 Geometry B #2,12,PUMaC_2013_Geometry_B_Solutions.pdf
PUMaC 2013 Geometry B #3,432,PUMaC_2013_Geometry_B_Solutions.pdf
PUMaC 2013 Geometry B #4,34,PUMaC_2013_Geometry_B_Solutions.pdf
PUMaC 2013 Geometry B #5,82,PUMaC_2013_Geometry_B_Solutions.pdf
PUMaC 2013 Geometry B #6,102,PUMaC_2013_Geometry_B_Solutions.pdf
PUMaC 2013 Geometry B #7,-20,PUMaC_2013_Geometry_B_Solutions.pdf
PUMaC 2013 Geometry B #8,4891,PUMaC_2013_Geometry_B_Solutions.pdf
PUMaC 2013 NumberTheory A #1,15,PUMaC_2013_NumberTheory_A_Solutions.pdf
PUMaC 2013 NumberTheory A #2,100,PUMaC_2013_NumberTheory_A_Solutions.pdf
PUMaC 2013 NumberTheory A #3,677,PUMaC_2013_NumberTheory_A_Solutions.pdf
PUMaC 2013 NumberTheory A #4,2012,PUMaC_2013_NumberTheory_A_Solutions.pdf
PUMaC 2013 NumberTheory A #5,6210001000,PUMaC_2013_NumberTheory_A_Solutions.pdf
PUMaC 2013 NumberTheory A #6,84,PUMaC_2013_NumberTheory_A_Solutions.pdf
PUMaC 2013 NumberTheory A #7,50,PUMaC_2013_NumberTheory_A_Solutions.pdf
PUMaC 2013 NumberTheory A #8,21,PUMaC_2013_NumberTheory_A_Solutions.pdf
PUMaC 2013 NumberTheory B #1,15,PUMaC_2013_NumberTheory_B_Solutions.pdf
PUMaC 2013 NumberTheory B #2,100,PUMaC_2013_NumberTheory_B_Solutions.pdf
PUMaC 2013 NumberTheory B #3,12703,PUMaC_2013_NumberTheory_B_Solutions.pdf
PUMaC 2013 NumberTheory B #4,8128,PUMaC_2013_NumberTheory_B_Solutions.pdf
PUMaC 2013 NumberTheory B #5,677,PUMaC_2013_NumberTheory_B_Solutions.pdf
PUMaC 2013 NumberTheory B #6,2012,PUMaC_2013_NumberTheory_B_Solutions.pdf
PUMaC 2013 NumberTheory B #7,6210001000,PUMaC_2013_NumberTheory_B_Solutions.pdf
PUMaC 2013 NumberTheory B #8,84,PUMaC_2013_NumberTheory_B_Solutions.pdf
PUMaC 2013 Power #2.1.1,Hopf link,PUMaC_2013_Power_Solutions.pdf
PUMaC 2013 Power #2.1.2,"Resolve crossing A or B with a 1-resolution, or resolve crossing C or D with a 0-resolution",PUMaC_2013_Power_Solutions.pdf
PUMaC 2013 Power #3.1.2,The trefoil is chiral,PUMaC_2013_Power_Solutions.pdf
PUMaC 2013 Power #4.1.1,The crossing number is at most 6,PUMaC_2013_Power_Solutions.pdf
PUMaC 2013 Power #4.8.3,11,PUMaC_2013_Power_Solutions.pdf
PUMaC 2013 Team #1,377,PUMaC_2013_Team_Solutions.pdf
PUMaC 2013 Team #2,2002,PUMaC_2013_Team_Solutions.pdf
PUMaC 2013 Team #3,103,PUMaC_2013_Team_Solutions.pdf
PUMaC 2013 Team #4,21,PUMaC_2013_Team_Solutions.pdf
PUMaC 2013 Team #5,121,PUMaC_2013_Team_Solutions.pdf
PUMaC 2013 Team #6,24,PUMaC_2013_Team_Solutions.pdf
PUMaC 2013 Team #7,338,PUMaC_2013_Team_Solutions.pdf
PUMaC 2013 Team #8,7,PUMaC_2013_Team_Solutions.pdf
PUMaC 2013 Team #9,646,PUMaC_2013_Team_Solutions.pdf
PUMaC 2013 Team #10,\frac{5}{12},PUMaC_2013_Team_Solutions.pdf
PUMaC 2013 Team #11,\frac{2}{3},PUMaC_2013_Team_Solutions.pdf
PUMaC 2013 Team #12,2\sqrt{13},PUMaC_2013_Team_Solutions.pdf
PUMaC 2013 Team #13,16,PUMaC_2013_Team_Solutions.pdf
